Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
9,5,2007,91000,1,1,2,17.7,1497,78,5.0,3.0
18,5,2014,30000,0,0,0,17.9,2143,136,5.0,26.0
17,5,2017,24571,1,1,0,14.0,796,35,5.0,2.9
10,1,2014,45000,1,0,0,15.74,1591,121.3,5.0,7.5
17,5,2015,24617,1,1,0,22.74,796,47.3,5.0,2.36
17,3,2017,26927,0,1,0,24.3,1248,88.5,5.0,11.39
16,7,2013,87736,0,1,0,15.1,2179,140,7.0,7.02
17,4,2016,35299,0,1,0,24.3,1248,88.5,5.0,8.0
10,7,2017,51612,1,1,0,18.6,1197,81.83,5.0,7.11
18,9,1998,55300,0,0,0,10.0,1796,157.7,5.0,3.9
17,5,2009,65090,1,1,0,19.7,796,46.3,5.0,2.15
9,8,2013,40000,1,1,0,18.0,1198,86.7,5.0,3.25
15,7,2015,38467,0,0,0,12.65,2993,255,5.0,70.66
10,9,2013,71904,0,1,0,24.0,1120,70,5.0,4.61
9,9,2008,87000,1,1,0,13.5,1799,130,5.0,2.35
10,2,2014,33000,0,1,2,24.0,1120,70,5.0,4.05
17,6,2009,22100,1,1,2,16.1,796,37,4.0,0.8
26,5,2014,59589,0,1,0,23.59,1364,67.1,5.0,5.6
10,4,2015,44000,0,1,0,22.54,1396,88.73,5.0,5.35
17,9,2017,12000,1,1,0,24.07,998,67.1,5.0,3.25
2,10,2012,66000,0,0,2,17.05,1995,184,5.0,11.5
17,10,2016,38009,1,0,0,23.1,998,67.04,5.0,4.25
24,9,2009,35000,1,0,2,13.7,1798,157.75,5.0,4.45
16,10,2009,70000,0,1,0,14.0,2498,112,7.0,2.85
16,4,2014,86000,0,1,0,15.1,2179,140,7.0,7.85
17,10,2016,32000,1,1,0,19.1,1197,85.8,5.0,5.3
8,9,2017,15000,1,1,0,18.88,999,123.24,5.0,8.0
26,3,2014,69918,0,1,0,21.43,1364,87.2,5.0,9.43
10,10,2012,39000,1,1,0,18.5,1197,80,5.0,2.75
23,9,2018,1011,0,1,0,20.37,1461,108.45,5.0,13.5
18,5,2009,85000,0,0,0,11.0,2987,198.5,5.0,9.99
17,2,2017,46663,1,1,0,21.1,998,100,5.0,6.95
21,2,2015,27000,1,0,0,17.97,1498,99.6,5.0,6.75
10,2,2015,15000,1,0,0,18.9,1197,82,5.0,5.5
17,7,2018,10575,1,1,0,21.56,1462,103.25,5.0,9.18
10,6,2014,12500,1,1,0,19.1,1197,82,5.0,4.15
10,0,2012,52000,0,1,0,22.32,1582,126.32,5.0,6.5
17,7,2015,49818,1,1,0,21.5,1197,81.80,5.0,4.11
10,5,2008,90000,0,1,2,16.8,1493,110,5.0,2.25
26,7,2015,52207,1,1,0,17.71,1197,78.9,5.0,4.56
16,10,2013,167362,0,1,0,11.68,2498,112,7.0,4.0
26,3,2015,49894,0,1,0,23.59,1364,67.06,5.0,5.27
16,7,2019,13024,0,1,0,18.06,2523,63,7.0,9.11
21,10,2010,128000,0,1,2,14.42,1995,147.6,5.0,6.2
26,7,2017,26023,0,0,0,11.36,2755,171.5,7.0,19.97
10,4,2016,42784,0,1,0,21.38,1396,88.7,5.0,10.17
17,10,2014,115000,0,1,0,28.4,1248,74,5.0,4.5
10,7,2019,30529,0,1,0,23.9,1582,126.2,5.0,14.28
17,7,2012,14814,1,1,2,19.7,796,46.3,5.0,2.47
17,0,2016,58000,0,1,0,23.65,1248,88.5,5.0,7.9
10,5,2011,68128,1,1,0,21.1,814,55.2,5.0,2.3
21,5,2013,63220,1,1,0,13.24,1598,102.5,5.0,6.5
10,5,2016,30000,1,1,0,21.1,814,55.2,5.0,3.25
25,1,2017,27768,0,1,0,20.65,1248,88.7,5.0,5.85
18,5,2014,53000,0,0,2,14.21,2143,203,5.0,29.0
1,3,2014,87652,0,0,2,14.16,1968,174.3,5.0,25.71
8,2,2008,94873,1,1,2,15.3,1596,101,5.0,1.85
2,9,2015,56000,0,0,0,18.88,1995,184,5.0,22.75
17,7,2018,18678,1,1,0,21.1,998,100,5.0,8.32
18,4,2014,30000,0,0,0,14.21,2143,203,5.0,26.0
10,5,2013,59000,1,1,0,20.36,1197,78.9,5.0,3.45
10,9,2017,13000,1,1,0,18.9,1197,82,5.0,5.15
9,7,2014,74325,1,1,0,19.4,1198,86.8,5.0,3.51
10,8,2015,45000,0,1,0,21.9,1396,88.76,5.0,3.45
27,10,2013,57000,1,1,0,16.47,1198,73.9,5.0,3.75
9,10,2001,125943,1,1,2,13.0,1493,100,5.0,1.45
24,4,2008,80000,0,1,0,18.7,1896,66,5.0,2.2
8,5,2010,154000,0,1,0,13.1,2499,141,7.0,7.99
4,1,2013,62000,0,1,2,18.3,1991,147.9,5.0,6.75
9,8,2014,45000,0,1,0,24.2,1498,98.6,7.0,5.0
17,10,2012,105000,0,1,2,20.77,1248,88.76,7.0,5.9
10,9,2013,26000,1,1,0,18.9,1197,82,5.0,3.75
12,9,2014,30900,0,0,0,14.74,2993,270.9,5.0,29.5
9,2,2014,48000,1,1,0,18.0,1198,86.7,5.0,4.75
1,10,2011,112719,0,0,0,12.4,2698,179.5,5.0,11.5
10,2,2017,5000,1,1,0,18.6,1197,81.83,5.0,6.95
27,9,2016,16000,1,1,0,17.0,1198,73.75,5.0,5.4
23,6,2011,63000,1,0,0,13.4,1997,135.1,5.0,4.75
17,2,2011,28300,1,1,0,24.07,998,67.1,5.0,2.15
17,6,2005,49000,1,1,0,19.7,796,46.3,5.0,0.9
17,8,2016,12501,1,1,0,20.51,998,67.04,5.0,3.5
6,7,2016,56628,0,1,0,20.4,1248,92,5.0,5.85
17,10,2010,105000,0,1,0,19.3,1248,73.9,5.0,3.15
23,10,2016,52126,0,1,0,21.64,1461,84.8,5.0,6.0
10,8,2010,38000,1,1,0,18.5,1197,80,5.0,2.23
10,1,2016,50000,1,1,0,19.1,1197,82,5.0,2.5
17,7,2015,50230,1,1,0,18.9,998,67.1,5.0,3.87
16,0,2014,31000,0,1,0,15.1,2179,140,7.0,9.5
26,4,2014,79000,0,0,0,12.55,2982,168.5,7.0,17.75
23,4,2012,130000,0,1,0,19.64,1461,108.45,5.0,3.75
10,2,2010,115000,1,1,2,17.92,1086,62.1,5.0,1.5
10,10,2013,41500,1,1,2,17.01,1591,121.3,5.0,5.0
2,10,2014,54385,0,0,2,15.06,1995,177,5.0,17.0
9,7,2011,56361,1,0,0,12.9,1799,130,5.0,4.38
1,4,2018,22000,1,0,0,15.26,1798,187.74,5.0,41.5
17,8,2017,8000,1,1,0,20.51,998,67.04,5.0,3.0
17,3,2018,28741,0,1,0,24.3,1248,88.5,5.0,11.0
15,10,2012,117236,0,0,2,11.8,2720,190,7.0,14.0
17,10,2016,30500,0,0,0,26.59,1248,74,5.0,7.65
10,8,2018,5000,1,1,0,17.0,1591,121.3,5.0,8.7
17,5,2016,42000,0,1,0,25.47,1248,88.50,7.0,9.9
10,9,2010,32773,1,1,0,13.2,1495,94,5.0,2.05
10,8,2016,19008,1,1,0,17.0,1197,80,5.0,5.25
10,7,2012,32542,1,1,0,17.0,1591,121.3,5.0,5.77
17,5,2010,94753,1,1,0,19.7,796,46.3,5.0,1.95
16,0,2011,70000,0,1,2,12.05,2179,120,8.0,7.45
17,4,2012,68347,1,1,0,18.9,998,67.1,5.0,2.6
10,0,2011,72000,1,1,2,17.0,1197,80,5.0,3.25
17,5,2010,75014,0,1,0,21.1,1248,73.9,5.0,3.85
23,4,2013,65000,0,0,2,13.73,1995,148,5.0,7.5
2,7,2012,55598,0,0,0,22.69,1995,190,5.0,11.5
9,10,2013,50000,1,1,0,19.4,1198,86.8,5.0,3.25
10,2,2003,44200,1,1,2,11.7,1997,134,5.0,1.5
17,6,2014,65000,0,1,0,19.3,1248,73.9,5.0,5.31
16,5,2013,49000,0,1,0,16.0,2179,140,7.0,9.0
10,8,2016,7200,1,1,0,19.81,1086,68.05,5.0,3.59
17,7,2016,43152,1,1,0,20.73,1373,91.1,5.0,7.35
26,10,2013,112000,0,1,0,12.8,2494,102,8.0,12.0
10,3,2017,23540,1,1,0,18.9,1197,82,5.0,6.02
4,3,2008,82160,0,1,0,16.52,1991,123.7,5.0,2.57
16,10,2013,57000,0,1,0,12.83,2696,162,7.0,12.45
16,3,2015,39335,0,1,0,15.1,2179,140,7.0,12.63
9,1,2014,62000,1,1,2,17.4,1497,117.3,5.0,7.75
8,4,2014,60000,0,1,0,22.7,1498,89.84,5.0,5.5
10,8,2015,35000,1,1,0,18.6,1197,81.83,5.0,4.43
18,7,2016,32345,0,0,0,17.9,2143,136,5.0,24.51
10,0,2014,47000,1,1,0,22.0,814,55,5.0,2.65
26,4,2011,36000,1,1,0,17.6,1496,88.7,5.0,3.2
17,2,2016,75000,0,1,0,23.4,1248,74,5.0,4.25
17,8,2008,38000,1,1,0,19.7,796,46.3,5.0,1.1
17,2,2015,57818,1,1,0,23.1,998,67.04,5.0,4.3
8,5,2015,45000,0,1,0,22.7,1498,89.84,5.0,8.9
21,6,2015,75055,0,1,0,19.01,1461,108.5,5.0,6.5
9,4,2009,65462,1,0,3,11.1,2354,142,5.0,3.5
17,5,2008,76206,0,1,0,17.8,1248,75,5.0,4.25
16,7,2018,25948,0,0,0,16.0,2179,140,7.0,16.46
9,9,2016,28500,1,1,0,18.7,1199,88.7,5.0,5.95
9,9,2015,28004,1,1,0,17.8,1497,117.3,5.0,7.1
6,8,2011,25000,1,1,2,15.7,1172,67,5.0,1.25
17,10,2013,82543,1,1,0,16.02,1373,93.7,7.0,5.5
21,2,2013,30000,1,1,0,18.44,1198,75,5.0,3.25
9,5,2010,27800,1,1,0,17.0,1497,118,5.0,5.0
26,3,2016,33415,1,1,0,16.78,1496,88.73,5.0,6.58
2,9,2013,38000,0,0,0,18.88,1995,184,5.0,19.5
9,7,2017,41981,1,1,0,18.7,1199,88.7,5.0,6.14
17,6,2013,77084,0,1,0,28.4,1248,73.75,5.0,4.95
24,5,2013,71803,0,1,0,20.5,1598,103.5,5.0,5.75
16,8,2013,73314,0,1,0,15.1,2179,140,7.0,6.6
10,3,2015,69053,1,0,0,18.9,1197,82,5.0,5.72
9,4,2009,79782,1,1,2,17.0,1497,118,5.0,2.6
26,5,2010,250000,0,1,2,12.8,2494,102,7.0,6.5
16,10,2011,90000,0,1,2,15.1,2179,140,7.0,6.1
17,5,2010,130000,0,1,0,19.3,1248,73.9,5.0,3.85
27,10,2013,65000,1,1,2,15.04,1598,103.6,5.0,4.5
1,1,2013,76000,0,0,2,16.55,1968,147.51,5.0,18.25
17,0,2012,28002,1,1,0,16.02,1373,93.7,7.0,5.75
17,6,2010,70000,1,1,2,16.1,796,37,4.0,0.9
9,5,2011,66276,1,1,0,17.0,1497,118,5.0,5.5
17,8,2014,45000,1,1,0,19.1,1197,85.8,5.0,3.99
26,4,2014,67000,1,0,0,19.16,2494,158.2,5.0,18.75
10,8,2014,43068,0,1,0,24.0,1120,70,5.0,3.5
26,2,2016,40000,0,0,0,11.36,2755,171.5,8.0,16.45
10,3,2011,50436,1,1,0,20.36,1197,78.9,5.0,3.65
10,1,2014,21000,1,0,0,18.9,1197,82,5.0,5.4
17,9,2018,2000,0,1,0,27.39,1248,74,5.0,8.7
24,9,2016,14500,1,0,0,14.67,1798,177.46,5.0,20.75
18,5,2010,68782,0,0,0,14.84,2143,170,5.0,12.5
17,8,2011,35888,0,1,0,21.1,1248,73.9,5.0,1.89
17,8,2015,168205,0,1,0,23.4,1248,74,5.0,4.0
9,9,2012,47000,1,1,0,14.8,1799,130.2,5.0,3.95
17,5,2015,93700,0,1,0,24.52,1248,88.5,7.0,7.85
10,8,2014,45000,0,1,0,22.7,1582,126.24,5.0,7.0
26,5,2016,55547,0,0,0,12.55,2982,168.5,7.0,24.99
27,4,2013,69000,1,0,0,17.21,1197,103.6,5.0,4.5
24,10,2005,88000,0,1,3,18.7,1896,66,5.0,1.25
27,4,2014,32400,0,1,0,20.14,1498,88.8,5.0,3.95
10,10,2012,79000,1,1,2,17.92,1086,62.1,5.0,1.6
10,5,2004,110000,1,1,0,13.2,1495,94,5.0,0.6
10,3,2014,45407,1,1,2,21.1,814,55.2,5.0,3.39
26,5,2011,136490,0,1,0,12.8,2494,102,7.0,9.8
17,9,2017,19000,0,1,0,26.8,1248,74,5.0,5.91
17,9,2017,19416,1,1,0,21.56,1462,103.25,5.0,8.25
17,9,2012,15500,1,1,0,17.5,1298,85.8,5.0,3.75
9,5,2017,12538,1,0,0,18.0,1497,117.3,5.0,12.5
9,4,2015,44328,1,1,0,19.4,1198,86.8,5.0,3.8
26,4,2014,63000,0,1,0,23.59,1364,67.04,5.0,4.35
28,5,2015,100000,0,0,0,13.5,2400,215,5.0,32.5
25,8,2015,103000,1,1,0,15.64,1193,64.08,5.0,3.0
26,10,2016,50296,0,0,2,11.36,2755,171.5,7.0,19.0
27,10,2013,95500,0,1,0,20.54,1598,103.6,5.0,5.0
8,10,2014,72100,0,1,0,22.7,1498,89.84,5.0,5.45
17,9,2010,19119,1,1,0,18.9,998,67.1,5.0,2.7
18,9,2006,30000,1,1,0,13.0,2987,210,5.0,10.75
27,5,2015,75600,0,1,0,20.14,1498,88.8,5.0,5.8
25,10,2007,137000,1,1,2,15.3,1193,65.3,5.0,0.95
17,6,2002,53500,1,1,2,16.1,796,37,4.0,0.63
13,7,2018,26101,0,1,0,17.1,1956,170,5.0,17.55
17,10,2016,7000,1,1,0,24.07,998,67.1,5.0,3.0
24,1,2013,50000,0,0,0,19.3,1968,141,5.0,15.0
17,5,2016,30000,0,1,0,26.59,1248,74,5.0,6.0
17,9,2016,38151,0,1,0,28.09,1248,88.5,5.0,7.65
18,6,2009,116000,0,1,2,15.8,2148,170,5.0,8.5
8,8,2013,22000,0,1,0,20.0,1399,68,5.0,2.25
26,4,2010,60000,1,0,2,14.53,1798,138.1,5.0,4.65
17,9,2016,38000,0,1,0,22.7,1598,118,5.0,7.85
8,3,2011,51928,1,1,0,15.6,1196,70,5.0,3.46
9,9,2018,3000,1,0,0,19.0,1199,88.7,5.0,8.25
17,10,2006,67196,1,1,0,17.3,993,60,5.0,1.25
26,1,2012,100000,0,1,3,11.5,2982,171,7.0,16.0
17,6,2015,65218,0,1,0,26.21,1248,88.5,5.0,7.4
23,7,2016,53886,1,1,0,25.17,799,53.3,5.0,3.07
10,3,2011,50058,1,0,0,19.2,1197,80,5.0,3.84
17,10,2016,64000,1,0,0,23.1,998,67.04,5.0,4.2
10,7,2018,41641,0,1,0,21.38,1396,88.7,5.0,10.82
9,5,2016,44345,0,1,0,27.3,1498,98.6,5.0,6.1
9,8,2011,45501,1,1,0,17.0,1497,118,5.0,3.1
20,2,2001,104000,1,1,3,13.7,1468,85.8,5.0,1.0
21,3,2012,50297,1,1,0,16.95,1498,97.6,5.0,4.69
9,9,2011,87000,1,0,0,11.7,2354,177.6,5.0,5.4
16,9,2016,120000,0,1,0,15.1,2179,140,7.0,12.0
10,9,2018,17000,1,1,0,18.6,1197,81.83,5.0,6.5
21,2,2014,100000,0,1,0,23.08,1461,63.1,5.0,3.0
17,7,2015,50979,1,0,0,19.12,1373,91.1,5.0,6.9
27,2,2011,41000,0,1,0,20.54,1598,103.6,5.0,4.0
10,2,2011,24000,1,1,0,17.0,1197,80,5.0,4.25
26,5,2008,44738,1,1,0,14.53,1798,138.1,5.0,5.1
9,8,2014,37298,0,1,0,25.1,1498,98.6,5.0,4.9
17,10,2014,42000,1,1,2,20.4,1197,81.80,5.0,3.6
18,10,2016,45000,0,0,0,14.21,2143,203,5.0,34.0
26,9,2015,102000,0,1,0,12.99,2494,100.6,7.0,8.25
17,10,2011,70000,1,1,0,16.1,1298,88.2,5.0,1.3
18,3,2018,27467,0,0,0,19.27,2143,167.62,5.0,39.05
10,8,2015,15305,1,1,0,18.9,1197,82,5.0,3.75
17,9,2010,70000,1,1,0,18.9,998,67.1,5.0,2.1
8,5,2016,36778,0,1,0,22.77,1498,98.59,5.0,8.8
27,3,2015,25845,1,1,0,16.47,1198,74,5.0,5.84
10,7,2018,33858,1,0,0,17.01,1591,121.3,5.0,9.03
23,0,2017,12000,1,0,2,24.04,999,67,5.0,3.25
9,3,2013,33709,1,0,0,16.5,1198,86.8,5.0,4.9
8,7,2018,32709,1,1,0,18.16,1196,86.8,5.0,6.46
26,1,2014,72000,0,1,2,11.5,2982,171,7.0,18.5
25,0,2013,31000,0,1,0,25.0,1396,69.01,5.0,2.7
8,2,2016,70000,0,1,0,25.83,1498,99,5.0,4.6
17,6,2014,61000,0,1,0,23.4,1248,74,5.0,5.35
21,10,2011,72000,0,1,0,23.08,1461,63.1,5.0,2.3
24,4,2016,49000,0,0,0,19.3,1968,141,5.0,15.45
27,5,2014,42939,0,0,0,16.96,1968,138.03,5.0,12.49
1,3,2016,32545,0,0,0,12.07,2967,241.4,7.0,48.76
10,10,2011,54000,1,1,0,17.0,1197,80,5.0,3.2
2,4,2012,76000,0,0,0,16.07,1995,181,4.0,8.75
10,8,2015,27000,0,1,0,21.19,1396,88.73,5.0,5.99
16,2,2005,120000,0,1,2,12.7,2609,116.6,8.0,2.9
8,8,2011,37000,0,1,0,20.0,1399,68.05,5.0,1.8
9,9,2012,42000,1,1,0,9.8,2354,180,5.0,6.25
10,1,2013,60000,0,1,0,21.9,1396,88.76,5.0,5.45
12,9,2018,3000,0,0,0,16.36,2179,187.7,5.0,52.5
10,9,2013,44000,1,0,0,17.1,1591,121.4,5.0,5.6
9,8,2014,37000,1,1,0,17.4,1497,117.3,5.0,6.45
10,9,2012,50000,1,1,0,18.5,1197,82.85,5.0,3.7
9,2,2013,58581,1,1,0,19.4,1198,86.8,5.0,3.49
10,8,2013,25500,0,1,0,21.9,1396,88.76,5.0,3.55
17,9,2017,25000,1,1,0,10.4,2393,163.5,5.0,9.0
17,5,2011,53766,1,1,0,19.0,998,66.1,5.0,2.7
17,2,2006,68000,1,1,0,19.7,796,46.3,5.0,1.5
16,6,2017,40000,0,1,0,16.0,2179,140,7.0,15.9
17,5,2013,73212,0,1,0,22.9,1248,74,5.0,5.2
2,9,2014,69000,0,0,0,17.05,1995,184,5.0,16.25
27,9,2007,61932,0,0,2,14.3,1968,140,5.0,3.31
2,1,2012,52000,0,0,0,16.09,1995,184,5.0,24.0
17,8,2011,150000,1,1,0,18.5,1197,85.80,5.0,2.5
10,6,2013,70933,0,1,2,21.9,1396,88.76,5.0,3.9
17,8,2013,115195,0,1,0,25.2,1248,74,5.0,3.85
18,4,2011,62148,1,1,0,11.7,1796,178,5.0,8.8
26,2,2009,32000,1,1,2,14.28,1798,138.03,5.0,4.95
10,8,2014,58000,0,1,0,22.32,1582,126.32,5.0,5.75
23,7,2014,68598,0,1,0,19.01,1461,108.45,5.0,6.17
17,2,2010,84072,0,1,0,17.8,1248,75,5.0,3.45
17,6,2016,51264,1,1,0,24.07,998,67.1,5.0,3.2
10,3,2017,21363,1,0,0,13.0,1591,121.3,5.0,13.49
18,4,2016,40000,1,0,0,15.04,1991,183,5.0,24.5
9,8,2015,35000,1,0,0,10.1,2354,152,5.0,14.7
8,5,2014,55000,0,1,0,22.7,1498,89.84,5.0,6.0
18,3,2016,43252,0,0,0,13.0,2143,204,5.0,34.18
10,4,2014,42000,0,1,0,24.0,1120,70,5.0,3.5
8,5,2006,69000,1,1,0,16.6,1388,68,5.0,2.15
10,8,2018,14000,0,0,0,17.6,1582,126.2,5.0,11.25
17,4,2010,70000,1,1,0,19.0,998,66.1,5.0,2.0
17,7,2015,35314,0,1,0,23.2,1248,73.94,5.0,4.27
9,7,2017,38691,1,1,0,17.8,1497,117.3,5.0,7.68
26,3,2017,72717,0,1,0,12.99,2494,100.6,7.0,14.52
18,9,2011,82000,1,0,2,11.8,3498,272,7.0,16.85
24,9,2015,44000,0,1,0,21.14,1498,103.52,5.0,5.75
8,9,2017,27000,1,1,0,15.8,1499,110,5.0,8.3
17,2,2014,18500,1,0,0,23.1,998,67.04,5.0,3.95
27,9,2014,45000,1,1,0,15.04,1598,103.6,5.0,4.8
28,0,2011,173000,0,0,0,13.5,2400,215,5.0,12.0
26,0,2017,42000,0,1,0,23.59,1364,67.04,5.0,6.25
25,6,2012,90000,0,1,0,19.4,1405,70,5.0,2.5
9,10,2014,82329,1,0,0,18.0,1497,117.3,5.0,7.5
9,4,2010,80302,1,1,0,17.0,1497,118,5.0,3.5
24,5,2005,105000,0,1,0,18.7,1896,66,5.0,1.99
26,8,2009,60000,1,1,0,14.53,1798,138,5.0,2.25
26,4,2014,70000,1,1,0,16.78,1496,88.73,5.0,3.25
2,1,2016,45000,0,0,0,17.05,1995,184,5.0,28.5
9,8,2006,44000,1,0,0,16.4,1497,78,5.0,1.5
10,4,2017,25500,0,1,0,22.54,1396,88.73,5.0,7.0
18,4,2014,68000,0,0,0,13.0,2987,261.5,5.0,27.5
10,0,2015,61786,0,1,0,19.67,1582,126.2,5.0,10.5
1,6,2014,65000,0,0,2,15.73,1968,174.33,5.0,21.5
15,4,2016,77000,0,0,0,12.63,2179,147.5,5.0,35.0
24,5,2015,34000,0,0,0,21.66,1498,103.52,5.0,7.99
17,3,2015,59751,1,0,0,23.1,998,67.04,5.0,4.88
1,9,2013,23312,1,0,0,11.05,2894,444,4.0,40.5
17,9,2015,30000,1,1,0,20.73,1373,91.1,5.0,6.55
1,3,2015,60146,0,0,0,14.16,1968,174.3,5.0,29.64
8,3,2013,44731,0,1,2,20.0,1399,68,5.0,4.34
8,7,2014,43316,1,1,0,18.88,999,123.37,5.0,6.22
9,4,2009,92000,1,1,2,17.0,1497,118,5.0,2.25
12,5,2015,50000,0,0,0,16.36,2179,187.7,5.0,38.0
17,9,2008,69000,1,1,2,20.4,1197,81.80,5.0,2.15
2,3,2014,60280,0,0,0,22.48,1995,190,5.0,22.45
18,3,2017,48161,0,0,0,15.0,2143,107.3,5.0,20.87
9,9,2013,41000,1,1,0,19.4,1198,86.8,5.0,3.1
10,9,2016,6000,1,1,0,18.6,1197,81.83,5.0,5.95
25,9,2006,133000,0,1,2,16.8,1405,68,5.0,0.86
26,4,2010,76000,0,1,0,11.5,2982,171,7.0,9.25
10,9,2011,15590,1,1,0,19.81,1086,68.05,5.0,2.25
10,7,2016,69681,1,1,0,17.0,1197,80,5.0,6.13
9,10,2014,49112,1,0,2,15.5,1198,86.7,5.0,3.79
15,5,2017,25000,0,0,0,13.33,2993,255,5.0,160.0
10,10,2013,15200,1,0,2,16.95,1197,78.9,5.0,3.85
27,5,2013,86300,0,1,0,22.07,1199,73.9,5.0,4.5
17,3,2018,26731,1,1,0,21.1,998,100,5.0,8.61
10,0,2016,74000,0,1,0,21.9,1396,88.76,5.0,6.5
26,2,2005,83929,1,0,0,11.3,1794,125,5.0,2.6
26,10,2015,65000,0,1,0,12.99,2494,100.6,7.0,15.0
17,10,2017,20000,1,0,0,23.1,998,67.04,5.0,4.7
24,5,2015,122086,0,0,0,19.3,1968,141,5.0,12.99
9,7,2018,35442,1,1,0,17.3,1497,117.3,7.0,7.32
10,4,2015,62542,0,1,2,23.9,1582,126.2,5.0,6.5
9,3,2012,26671,1,1,2,17.0,1497,118,5.0,5.67
8,2,2014,83500,0,1,2,19.68,1399,67,5.0,3.0
17,4,2015,46166,0,1,2,26.21,1248,88.5,5.0,5.5
17,10,2015,25200,1,1,0,18.9,998,67.1,5.0,3.35
1,3,2015,35463,0,0,0,14.94,2967,241.4,5.0,25.02
26,3,2017,23249,1,0,0,19.16,2487,175.67,5.0,26.11
10,3,2016,40310,1,1,0,18.6,1197,81.83,5.0,7.09
10,4,2018,10000,1,1,0,18.9,1197,81.86,5.0,6.5
27,2,2012,94000,0,1,0,22.07,1199,73.9,5.0,4.5
2,2,2016,45000,0,0,0,15.97,2993,258,5.0,57.0
27,7,2012,52818,1,1,0,16.47,1198,73.9,5.0,3.82
23,6,2013,61238,0,1,0,20.45,1461,83.8,5.0,5.25
24,3,2016,54253,1,0,0,14.67,1798,177.46,5.0,16.81
1,4,2013,71000,0,0,0,14.16,1968,174.3,5.0,21.5
17,5,2017,20000,0,1,0,27.39,1248,74,5.0,8.5
27,4,2013,75000,1,1,0,16.47,1198,73.9,5.0,3.25
20,3,2019,11827,0,0,0,13.5,2477,175.56,6.0,27.11
17,9,2015,51579,1,1,0,20.73,1373,91.1,5.0,5.95
23,7,2015,65178,0,1,0,19.87,1461,83.8,5.0,6.79
10,9,2016,25350,1,1,0,21.1,814,55.2,5.0,2.55
9,10,2008,92000,1,1,2,10.8,2354,152,5.0,3.7
10,1,2014,45000,1,1,2,17.01,1591,121.3,5.0,6.75
26,8,2015,46000,1,1,0,14.28,1798,138.03,5.0,6.95
17,7,2011,79940,1,1,0,15.5,1586,103.3,5.0,2.78
27,3,2016,28851,1,1,0,16.47,1198,73.9,5.0,6.18
1,1,2015,63000,0,0,0,14.16,1968,174.3,5.0,36.0
9,3,2012,77283,1,1,0,17.0,1497,118,5.0,5.81
17,10,2014,38958,1,1,0,22.5,998,67.04,5.0,3.41
20,1,2018,8900,0,0,0,13.5,2477,175.56,6.0,26.5
24,5,2015,38000,1,0,0,14.7,1798,177.5,5.0,16.0
10,7,2017,44887,0,1,0,19.67,1582,126.2,5.0,12.13
17,5,2009,85000,1,1,2,19.7,796,46.3,5.0,1.8
9,10,2013,100000,1,1,0,16.8,1497,116.3,5.0,6.25
5,2,2016,26239,1,1,0,22.7,799,53,5.0,2.75
24,10,2011,97000,0,1,0,17.67,1968,138.08,5.0,6.0
18,4,2013,28000,1,0,0,14.8,1595,120.7,5.0,11.56
27,9,2014,20364,1,0,2,17.21,1197,103.6,5.0,5.2
8,3,2014,64637,0,1,0,22.77,1498,98.59,5.0,7.52
10,3,2017,15731,1,1,0,15.29,1591,121.3,5.0,12.49
26,3,2019,56251,0,1,0,14.24,2755,174.5,7.0,35.82
17,2,2017,28000,1,1,0,20.85,1197,83.14,5.0,6.25
10,3,2015,20045,1,1,0,17.0,1197,80,5.0,6.22
9,1,2016,34004,1,1,0,15.4,1497,117.3,7.0,8.02
17,9,2014,21000,1,1,0,23.1,998,67.04,5.0,3.75
18,9,2009,68001,1,0,2,10.93,3498,272,5.0,11.75
10,8,2012,31000,1,1,0,20.36,1197,78.9,5.0,2.25
26,9,2013,8950,1,1,0,17.71,1197,78.9,5.0,3.55
18,3,2017,43477,0,0,0,15.0,2143,204,5.0,38.15
10,0,2015,20000,1,1,0,21.1,814,55.2,5.0,2.66
9,1,2011,60000,1,1,0,17.0,1497,118,5.0,4.95
18,2,2003,111000,1,0,0,13.0,2987,210,5.0,6.5
25,10,2016,52000,0,1,2,25.0,1396,69.01,5.0,2.4
10,10,2016,26000,1,1,0,15.29,1591,121.3,5.0,12.5
17,10,2013,32425,1,1,0,20.51,998,67.04,5.0,3.0
17,7,2017,54758,0,1,0,28.4,1248,73.75,5.0,6.67
8,3,2008,59833,1,1,1,13.8,1299,70,5.0,1.97
27,8,2013,30000,1,1,0,16.47,1198,73.9,5.0,2.8
10,6,2011,40496,1,1,0,20.36,1197,78.9,5.0,2.65
4,2,2014,45000,0,1,0,18.2,1248,73.74,8.0,4.75
18,1,2011,34000,1,0,2,10.5,1796,157.7,5.0,19.0
17,1,2012,62000,0,1,0,17.8,1248,75,5.0,4.5
16,5,2012,123600,0,1,0,15.1,2179,140,7.0,8.25
26,10,2014,80102,1,1,0,17.71,1197,78.9,5.0,3.5
16,10,2013,55000,0,1,0,15.1,2179,140,7.0,8.5
10,5,2015,48200,1,1,0,15.29,1591,121.3,5.0,9.0
9,5,2014,90000,0,1,0,26.0,1498,98.6,5.0,6.75
17,5,2014,123900,0,1,0,19.3,1248,73.9,5.0,5.4
17,4,2015,13008,1,1,0,20.51,998,67.04,5.0,3.5
